year,week,district,avg_temp,humidity,precipitation,wind_speed
2022,52,Hambantota,26.06,83.96,1.2,25.12
2022,52,Jaffna,27.24,76.61,23.26,15.56
2022,52,Kalmunai,26.09,82.92,153.56,17.02
2022,52,Kalutara,27.19,77.26,18.73,15.38
2022,52,Kandy,21.99,84.05,3.91,10.34
2022,52,Kegalle,26.28,78,7.3,15.75
2022,52,Kilinochchi,26.36,83.98,26.14,20.16
2022,52,Kurunegala,26.69,77.9,5.64,17.12
2022,52,Mannar,26.42,82.21,23.08,26.09
2022,52,Matale,24.34,81.22,5.85,12.52
2022,52,Matara,26.21,85.14,26.78,29.89
2022,52,Monaragala,22.01,84,41.08,15.58
2022,52,Mullaitivu,26.24,83.99,25.7,20.2
2022,52,Nuwara Eliya,17.61,84.11,5.46,12.42
2022,52,Polonnaruwa,25.55,85.32,62.07,12.55
2022,52,Puttalam,26.39,82.44,36.1,19.12
2022,52,Ratnapura,25.15,81.69,5.1,7.21
2022,52,Trincomalee,26.18,83.34,31.8,18.8
2022,52,Vavuniya,25.75,86.5,18.5,14.94
2023,1,Ampara,25.47,84.24,63.59,18.04
2023,1,Anuradhapura,24.64,86.2,97.04,16.34
2023,1,Badulla,20.17,89.16,32.76,9.91
2023,1,Batticaloa,26.04,82.44,49.5,22.77
2023,1,Colombo,27.13,72.84,11.69,20.63
2023,1,Galle,25.77,83.09,46.21,33.07
2023,1,Gampaha,26.74,74.54,14.45,21.06
2023,1,Hambantota,26.3,82.66,1.7,30.93
2023,1,Jaffna,27.13,72.84,11.69,20.63
2023,1,Kalmunai,25.77,83.19,56.1,20.84
2023,1,Kalutara,27,73.77,37.35,20.63
2023,1,Kandy,21.47,87.47,21.61,10.8
2023,1,Kegalle,25.99,75.96,15.52,20.63
2023,1,Kilinochchi,26,79.3,23.52,25.21
2023,1,Kurunegala,26.41,75.56,8.78,23.03
2023,1,Mannar,26.1,78.39,23.5,31.99
2023,1,Matale,23.81,83.13,20.77,14.83
2023,1,Matara,26.19,85.26,35.49,34.64
2023,1,Monaragala,21.89,86.17,43.94,15.79
2023,1,Mullaitivu,25.86,79.06,51.3,22.49
2023,1,Nuwara Eliya,17.56,88.63,30.37,10.56
2023,1,Polonnaruwa,24.94,84.83,55.04,14.61
2023,1,Puttalam,25.73,81.2,25.21,23.46
2023,1,Ratnapura,25.23,80.93,55.49,10.63
2023,1,Trincomalee,25.87,80.46,32.6,22.83
2023,1,Vavuniya,24.93,86.17,83.35,16.96
2023,2,Ampara,25.1,80.3,6.76,16.93
2023,2,Anuradhapura,23.96,82.73,0.04,13.03
2023,2,Badulla,19.9,84.17,7.64,8.43
2023,2,Batticaloa,25.74,76.86,10.4,20.01
2023,2,Colombo,26.33,75.31,55.6,17.06
2023,2,Galle,26.26,80.01,7.4,28.53
2023,2,Gampaha,26.04,76.3,36.58,16.07
2023,2,Hambantota,26.06,81.24,0,32.23
2023,2,Jaffna,26.33,75.31,55.6,17.06
2023,2,Kalmunai,25.46,77.89,7.79,19.04
2023,2,Kalutara,26.23,76.04,40.84,16.9
2023,2,Kandy,21.14,84.23,1.43,8.07
2023,2,Kegalle,25.4,76.19,30.39,16.01
2023,2,Kilinochchi,25.31,73.44,0.1,18.63
2023,2,Kurunegala,25.87,75.59,29,16.94
2023,2,Mannar,25.63,72.51,0,27.06
2023,2,Matale,23.36,80.49,1.83,10.86
2023,2,Matara,26.13,83.93,5.74,29.37
2023,2,Monaragala,21.51,80.7,6.38,12.13
2023,2,Mullaitivu,25.54,71.33,0.7,17.13
2023,2,Nuwara Eliya,17.33,80.59,5.22,6.01
2023,2,Polonnaruwa,24.43,81.73,2.46,10.84
2023,2,Puttalam,25.16,78.34,3,20.63
2023,2,Ratnapura,24.81,81.4,2.8,14.01
2023,2,Trincomalee,25.37,74.07,1.2,17.64
2023,2,Vavuniya,24.1,81.36,1.4,13.47
2023,3,Ampara,25.17,83.26,75.19,18.51
2023,3,Anuradhapura,24.51,84.8,9.11,17.54
2023,3,Badulla,19.74,89.03,51.44,11.46
2023,3,Batticaloa,25.9,80.87,70.9,23.89
2023,3,Colombo,26.16,77.79,4.76,19.66
2023,3,Galle,25.71,81.16,23.39,26.73
2023,3,Gampaha,25.94,78.03,11.54,19.03
2023,3,Hambantota,25.43,85.06,75.5,33.61
2023,3,Jaffna,26.16,77.79,4.76,19.66
2023,3,Kalmunai,25.61,81.4,73.36,21.5
2023,3,Kalutara,26.07,77.94,6.3,18.79
2023,3,Kandy,20.99,87.04,12.24,11.49
2023,3,Kegalle,25.24,78.76,14.77,18.91
2023,3,Kilinochchi,25.8,76.87,5.59,23.41
2023,3,Kurunegala,25.63,78.41,16.93,20.37
2023,3,Mannar,25.87,76.87,5.54,30.36
2023,3,Matale,23.34,83.46,11.9,14.77
2023,3,Matara,25.57,85.71,72.11,30.17
2023,3,Monaragala,21.56,85.63,45.08,17.01
2023,3,Mullaitivu,25.86,75.87,7.6,21.7
2023,3,Nuwara Eliya,17.33,85.76,17.25,13.23
2023,3,Polonnaruwa,24.7,84.9,31.63,15.59
2023,3,Puttalam,25.51,80.49,58.59,23.09
2023,3,Ratnapura,24.26,83.64,5.8,8.31
2023,3,Trincomalee,25.79,78.11,38.9,22.54
2023,3,Vavuniya,24.79,83.36,16.39,17.37
2023,4,Ampara,25.29,83.29,55.47,17.13
2023,4,Anuradhapura,24.81,84.04,42.98,13.94
2023,4,Badulla,20.19,87.79,6.27,8.97
2023,4,Batticaloa,25.93,80.63,115.2,20.53
2023,4,Colombo,26.44,79.66,175.74,14.71
2023,4,Galle,25.4,82.77,25.59,33.03
2023,4,Gampaha,26.16,80.4,64.56,14.46
2023,4,Hambantota,25.69,86.56,18.4,22.23
2023,4,Jaffna,26.44,79.66,175.74,14.71
2023,4,Kalmunai,25.69,81.13,87.26,19.49
2023,4,Kalutara,26.39,79.83,80.85,14.73
2023,4,Kandy,21.51,86.37,3.62,8.54
2023,4,Kegalle,25.57,79.74,27.12,14.33
2023,4,Kilinochchi,25.97,78.83,7.55,21.6
2023,4,Kurunegala,26.03,79.19,14.64,15.83
2023,4,Mannar,26.11,77.79,10.39,29.27
2023,4,Matale,23.93,81.93,4.32,10.96
2023,4,Matara,25.6,88.09,38.2,21.97
2023,4,Monaragala,21.76,85.13,5.89,12.11
2023,4,Mullaitivu,25.94,77.61,9.9,19.33
2023,4,Nuwara Eliya,17.59,85.74,3.41,9.09
2023,4,Polonnaruwa,25.01,84.47,43.63,13.69
2023,4,Puttalam,25.8,80.79,10.2,20.11
2023,4,Ratnapura,25.13,83.26,19,13.46
2023,4,Trincomalee,25.8,79.73,14.9,19.94
2023,4,Vavuniya,25.06,84.34,21.27,15.14
2023,5,Ampara,25.61,88.21,81.48,17.66
2023,5,Anuradhapura,25.23,88.57,57.2,15.69
2023,5,Badulla,21.23,90.89,44.11,9.94
2023,5,Batticaloa,26.01,87.39,68.9,24.23
2023,5,Colombo,26.59,83.59,25.6,18.36
2023,5,Galle,25.57,84.59,157.7,31.49
2023,5,Gampaha,26.36,84.86,68.1,18.46
2023,5,Hambantota,26.2,90.33,99.3,21.13
2023,5,Jaffna,26.59,83.59,25.6,18.36
2023,5,Kalmunai,25.89,87.13,73.76,21.61
2023,5,Kalutara,26.51,83.83,40.23,18.07
2023,5,Kandy,22.14,90.49,69.33,10.03
2023,5,Kegalle,25.74,85.21,81.81,18.06
2023,5,Kilinochchi,25.89,86.41,196.03,27.26
2023,5,Kurunegala,26.1,85.06,95.63,18.53
2023,5,Mannar,26,85.7,119.46,33.89
2023,5,Matale,24.2,87.74,58.52,11.67
2023,5,Matara,26.16,90.49,232.39,23.19
2023,5,Monaragala,22.83,89.69,37.74,11.71
2023,5,Mullaitivu,25.76,86.44,223.9,27.34
2023,5,Nuwara Eliya,18.54,92,35.13,12.69
2023,5,Polonnaruwa,25.39,88.94,102.71,15.94
2023,5,Puttalam,26.04,85.87,34.3,24.96
2023,5,Ratnapura,25.34,85.73,51.09,15.1
2023,5,Trincomalee,25.83,87.54,174.4,23.54
2023,5,Vavuniya,25.3,89.09,278.25,17.27
2023,6,Ampara,26,82.27,11.04,16.13
2023,6,Anuradhapura,25.76,82.14,1.42,12.7
2023,6,Badulla,21.06,85.06,7.4,9
2023,6,Batticaloa,26.39,80.49,7.2,18.01
2023,6,Colombo,27.36,78.27,0.3,16.64
2023,6,Galle,26.69,84.03,31.13,22.23
2023,6,Gampaha,27.09,78.8,2.94,16.27
2023,6,Hambantota,26.94,82,13.5,25.29
2023,6,Jaffna,27.36,78.27,0.3,16.64
2023,6,Kalmunai,26.17,80.83,9.81,17.74
2023,6,Kalutara,27.34,78.56,10.56,16.67
2023,6,Kandy,22.49,83.43,5.32,8.96
2023,6,Kegalle,26.49,78.39,5.69,16.13
2023,6,Kilinochchi,26.14,79.24,1.5,16.81
2023,6,Kurunegala,26.93,77.63,1.61,16.69
2023,6,Mannar,26.17,78.79,0.3,25.24
2023,6,Matale,24.99,78.9,4.09,11.21
2023,6,Matara,27.01,84.69,41.58,21.87
2023,6,Monaragala,22.53,83.06,5.84,12.76
2023,6,Mullaitivu,26.26,78.39,2.5,15.33
2023,6,Nuwara Eliya,18.37,82.74,1,7.41
2023,6,Polonnaruwa,25.83,83.54,6.33,12.07
2023,6,Puttalam,26.26,81.56,18.1,20.21
2023,6,Ratnapura,26.33,81.83,61.39,14.59
2023,6,Trincomalee,26.19,79.57,2.7,16.36
2023,6,Vavuniya,25.67,82.57,1.13,12.49
2023,7,Ampara,25.47,81.66,120.22,15.87
2023,7,Anuradhapura,25.11,81.31,1.76,14.14
2023,7,Badulla,20.39,83.86,49.91,8.87
2023,7,Batticaloa,26.07,79.59,84.5,18.77
2023,7,Colombo,27.29,74.54,62.74,16.17
2023,7,Galle,26.24,80.69,43.9,31.06
2023,7,Gampaha,27.1,74.59,37.13,16.51
2023,7,Hambantota,26.09,82.73,2.51,28.43
2023,7,Jaffna,27.29,74.54,62.74,16.17
2023,7,Kalmunai,25.76,80.14,109,17.77
2023,7,Kalutara,27.17,75.04,75.1,16.17
2023,7,Kandy,21.79,82.61,11.91,9.04
2023,7,Kegalle,26.46,74,13.39,16.43
2023,7,Kilinochchi,26.2,76.17,1.4,18.17
2023,7,Kurunegala,26.93,73.01,4.44,17.2
2023,7,Mannar,26.26,75.34,0.5,25.5
2023,7,Matale,24.46,77.3,11.03,12.64
2023,7,Matara,26.13,84.5,35.85,28.81
2023,7,Monaragala,22.06,81.14,67.3,13.2
2023,7,Mullaitivu,26.33,74.49,2.4,16.73
2023,7,Nuwara Eliya,18.1,77.79,9.85,9.21
2023,7,Polonnaruwa,25.27,82.06,23.01,12.3
2023,7,Puttalam,26.1,77.96,7.4,20.76
2023,7,Ratnapura,25.56,80.33,46.3,11.66
2023,7,Trincomalee,26.16,76.33,7.6,17.89
2023,7,Vavuniya,25.24,81.41,2.3,13.83
2023,8,Ampara,26.06,79.83,17.25,17.1
2023,8,Anuradhapura,25.64,78.8,2.1,14.6
2023,8,Badulla,20.74,85.9,13.35,10.43
2023,8,Batticaloa,26.67,76.81,22.5,20.11
2023,8,Colombo,27.26,75.3,67.35,14.67
2023,8,Galle,26.37,81.06,43.57,33.94
2023,8,Gampaha,27.1,74.93,59.56,15.13
2023,8,Hambantota,26.76,80.83,2.9,25.6
2023,8,Jaffna,27.26,75.3,67.35,14.67
2023,8,Kalmunai,26.4,77.56,19.74,19.24
2023,8,Kalutara,27.19,75.4,64.72,14.67
2023,8,Kandy,22.2,82.83,5.17,9.27
2023,8,Kegalle,26.56,73.8,58.79,14.69
2023,8,Kilinochchi,26.47,73.67,0.3,19.47
2023,8,Kurunegala,27.2,72.3,56.41,17.2
2023,8,Mannar,26.69,73.23,0,27.24
2023,8,Matale,25,75.83,4.67,12.64
2023,8,Matara,26.57,83.19,35.03,30.77
2023,8,Monaragala,22.36,82.5,10.87,13.99
2023,8,Mullaitivu,26.61,72.1,1.1,17.33
2023,8,Nuwara Eliya,18.09,82.26,9,9.07
2023,8,Polonnaruwa,25.79,79.7,11.82,13.69
2023,8,Puttalam,26.74,75.07,0.1,21.4
2023,8,Ratnapura,25.59,81.31,14.1,11.46
2023,8,Trincomalee,26.53,74.56,18.4,18.91
2023,8,Vavuniya,25.63,79.94,3.47,14.46
2023,9,Ampara,26.1,86.26,63.43,15.07
2023,9,Anuradhapura,26.11,84.27,8.2,16.14
2023,9,Badulla,20.73,89.06,47.11,14.69
2023,9,Batticaloa,26.76,83.76,76,19.44
2023,9,Colombo,27.79,75.29,25.56,21.19
2023,9,Galle,26.91,83.01,68.67,28.66
2023,9,Gampaha,27.73,75.04,19.93,20.37
2023,9,Hambantota,26.43,86.87,56.21,29.56
2023,9,Jaffna,27.79,75.29,25.56,21.19
2023,9,Kalmunai,26.46,84.49,69.58,17.47
2023,9,Kalutara,27.61,76.41,34.01,20.37
2023,9,Kandy,22.14,87.49,14.57,11.37
2023,9,Kegalle,27.03,75.33,19.73,20.37
2023,9,Kilinochchi,27.09,79.86,7.44,21.91
2023,9,Kurunegala,27.59,74.76,13.44,20.57
2023,9,Mannar,27.2,78.9,9.36,28.73
2023,9,Matale,25.13,80.1,13.11,14.97
2023,9,Matara,26.67,87.2,98.23,27.07
2023,9,Monaragala,22.41,86.67,40.05,20.61
2023,9,Mullaitivu,26.99,79.21,14.6,19.39
2023,9,Nuwara Eliya,18.09,87.86,23.14,21.09
2023,9,Polonnaruwa,26,85.66,31.56,13.74
2023,9,Puttalam,27.19,79.73,42.9,22.53
2023,9,Ratnapura,24.07,87.37,57.36,5.87
2023,9,Trincomalee,26.77,81.99,44.2,19.66
2023,9,Vavuniya,26.47,83.9,23.02,16.71
2023,10,Ampara,26.77,85.67,63.48,14.64
2023,10,Anuradhapura,26.87,82.47,3.9,16.73
2023,10,Badulla,21.21,89.51,36.47,10.03
2023,10,Batticaloa,27.24,83.26,80.5,19.8
2023,10,Colombo,27.57,79.9,83.32,16.39
2023,10,Galle,27.03,82.2,69.61,15.54
2023,10,Gampaha,27.63,78.23,46.88,16.39
2023,10,Hambantota,27.56,83.46,2.4,27.61
2023,10,Jaffna,27.57,79.9,83.32,16.39
2023,10,Kalmunai,26.99,83.59,80.99,17.03
2023,10,Kalutara,27.54,79.13,73.32,16.39
2023,10,Kandy,23,84.99,2.18,10.81
2023,10,Kegalle,27.23,76.4,35.97,16.39
2023,10,Kilinochchi,27.44,80.11,3.5,22.37
2023,10,Kurunegala,27.94,74.69,17.96,16.43
2023,10,Mannar,27.6,79.46,0.9,28.86
2023,10,Matale,26.06,76.57,7.16,14.13
2023,10,Matara,27.33,84.69,54.1,23.24
2023,10,Monaragala,22.96,86.8,28.37,14.26
2023,10,Mullaitivu,27.29,80.2,7.4,20
2023,10,Nuwara Eliya,18.56,88.17,104.65,11.07
2023,10,Polonnaruwa,26.61,84.59,23.92,14.97
2023,10,Puttalam,27.91,77.83,1.3,20.94
2023,10,Ratnapura,24.34,88.14,80.3,4.96
2023,10,Trincomalee,27.19,82.51,16.7,19.8
2023,10,Vavuniya,27.1,81.76,4.8,17.03
2023,11,Ampara,27.04,84.29,86.62,10.27
2023,11,Anuradhapura,27.36,81.46,40.19,11
2023,11,Badulla,21.81,88.1,38.78,7.3
2023,11,Batticaloa,27.57,81.7,51.1,14.51
2023,11,Colombo,27.63,81.23,126.14,15.06
2023,11,Galle,27.14,83.73,63.51,19.79
2023,11,Gampaha,27.49,81.47,91.86,15.06
2023,11,Hambantota,27.27,86.37,9.72,17.27
2023,11,Jaffna,27.63,81.23,126.14,15.06
2023,11,Kalmunai,27.33,81.9,76.63,13.21
2023,11,Kalutara,27.56,81.31,116.69,15.06
2023,11,Kandy,23.27,85.46,51.59,6.26
2023,11,Kegalle,27.01,80.8,95.77,15.06
2023,11,Kilinochchi,27.7,81.76,8.68,17.59
2023,11,Kurunegala,27.59,79.64,81.46,15.06
2023,11,Mannar,27.66,80.84,0.9,22.76
2023,11,Matale,26.19,77.61,48.14,7.67
2023,11,Matara,27.26,87.01,65.1,17.83
2023,11,Monaragala,23.21,87.36,56.82,8.44
2023,11,Mullaitivu,27.41,82.51,21,20.61
2023,11,Nuwara Eliya,19.03,87.66,48.96,5.46
2023,11,Polonnaruwa,27.01,84.23,93,9.97
2023,11,Puttalam,27.87,80.06,19.01,15.93
2023,11,Ratnapura,24.79,87.19,76.39,6.57
2023,11,Trincomalee,27.24,82.9,79.9,15.17
2023,11,Vavuniya,27.49,82.34,57.89,10.79
2023,12,Ampara,27.89,81,4.12,10.47
2023,12,Anuradhapura,27.93,80.36,35.81,8.09
2023,12,Badulla,22.5,85.17,26.84,7.91
2023,12,Batticaloa,28.23,80.86,1.2,13.69
2023,12,Colombo,28.1,81.29,78.57,14.54
2023,12,Galle,27.21,83,102.74,20.57
2023,12,Gampaha,28,81.5,61.52,14.54
2023,12,Hambantota,27.87,84.01,2,12.63
2023,12,Jaffna,28.1,81.29,78.57,14.54
2023,12,Kalmunai,28.01,80.89,1.17,12.96
2023,12,Kalutara,28.07,81.34,88.66,14.54
2023,12,Kandy,23.74,84.66,4.03,5.79
2023,12,Kegalle,27.44,81.06,82.37,14.54
2023,12,Kilinochchi,28.36,81.81,13.92,13.44
2023,12,Kurunegala,28,80.34,112.15,14.54
2023,12,Mannar,28.54,79.83,4.8,19.49
2023,12,Matale,26.2,80.01,17.91,7.4
2023,12,Matara,27.57,85.33,79.1,16.16
2023,12,Monaragala,23.83,84.09,13.19,8.06
2023,12,Mullaitivu,27.89,82.83,45.4,13.26
2023,12,Nuwara Eliya,19.37,85.61,5.2,6.61
2023,12,Polonnaruwa,27.79,82.1,13.28,7.3
2023,12,Puttalam,28.47,80.11,4.9,13.79
2023,12,Ratnapura,24.96,86.33,156.48,6.79
2023,12,Trincomalee,27.96,82.13,3,13.64
2023,12,Vavuniya,28.14,82.21,54.44,8.23
2023,13,Ampara,28.13,77.49,8.79,11.41
2023,13,Anuradhapura,28.44,76.23,54.72,7.81
2023,13,Badulla,22.63,82.74,53.4,8.21
2023,13,Batticaloa,28.31,77.93,1.7,15.27
2023,13,Colombo,28.4,80.83,31.8,14.29
2023,13,Galle,27.53,82.99,46.11,17.83
2023,13,Gampaha,28.29,81.27,30.82,14.29
2023,13,Hambantota,28.04,83.03,4.2,13.51
2023,13,Jaffna,28.4,80.83,31.8,14.29
2023,13,Kalmunai,28.14,78.03,2.7,14.2
2023,13,Kalutara,28.33,81.01,47.61,14.29
2023,13,Kandy,23.81,82.89,12.54,7.24
2023,13,Kegalle,27.66,80.57,30.21,14.29
2023,13,Kilinochchi,28.73,76.76,0.25,16.14
2023,13,Kurunegala,28.29,79.57,25.44,14.29
2023,13,Mannar,28.79,78.19,2.5,19.29
2023,13,Matale,26.51,77.99,16.08,6.9
2023,13,Matara,27.91,84.77,46.86,16.44
2023,13,Monaragala,24.14,81.51,27.71,10.26
2023,13,Mullaitivu,28.37,77.51,0.6,15.27
2023,13,Nuwara Eliya,19.56,81.69,22.04,8.76
2023,13,Polonnaruwa,27.81,80.03,27.09,9.97
2023,13,Puttalam,28.63,81.66,42.7,13.41
2023,13,Ratnapura,24.99,86.84,64.39,5.23
2023,13,Trincomalee,28.2,78.71,1.4,16.53
2023,13,Vavuniya,28.71,76.17,6.25,8.56
2023,14,Ampara,28.2,76.7,3.45,12.54
2023,14,Anuradhapura,28.11,77.54,88.95,10.69
2023,14,Badulla,22.09,85.19,9.98,8.57
2023,14,Batticaloa,28.61,76.54,2.8,15.24
2023,14,Colombo,27.9,81.74,106.35,18.01
2023,14,Galle,27.34,81.99,29.17,15.53
2023,14,Gampaha,27.83,82.13,97.32,18.01
2023,14,Hambantota,27.44,85.3,5.9,17.56
2023,14,Jaffna,27.9,81.74,106.35,18.01
2023,14,Kalmunai,28.36,76.9,1.98,14.77
2023,14,Kalutara,27.77,82.07,127.24,18.01
2023,14,Kandy,23.51,83.83,67.74,8.89
2023,14,Kegalle,27.34,81.07,151.94,18.01
2023,14,Kilinochchi,28.93,76.37,6.95,18.21
2023,14,Kurunegala,28.01,80.04,217.55,18.01
2023,14,Mannar,28.99,75.84,1.77,22.37
2023,14,Matale,26.09,79.73,83.96,8.27
2023,14,Matara,27.29,86.89,28.13,15.6
2023,14,Monaragala,23.64,82.87,9.17,9.59
2023,14,Mullaitivu,28.57,77.36,26.2,16.19
2023,14,Nuwara Eliya,18.96,85.54,24.1,7.21
2023,14,Polonnaruwa,27.87,79.49,29.74,10.7
2023,14,Puttalam,28.53,78.43,12.11,13.67
2023,14,Ratnapura,24.4,88.1,107.39,6.13
2023,14,Trincomalee,28.5,77.41,5.7,16.24
2023,14,Vavuniya,28.44,76.64,26.07,11.63
2023,15,Ampara,29.04,76.8,0.8,12.07
2023,15,Anuradhapura,29.11,76.37,41.12,10.8
2023,15,Badulla,22.97,80.19,19.79,10.59
2023,15,Batticaloa,29.1,78.61,1.3,16.03
2023,15,Colombo,28.93,79.41,59,14.29
2023,15,Galle,28.26,81.71,11.32,20.56
2023,15,Gampaha,28.9,79.3,27.36,14.29
2023,15,Hambantota,28.37,83.89,41.91,17.3
2023,15,Jaffna,28.93,79.41,59,14.29
2023,15,Kalmunai,28.91,78.79,0.8,15.43
2023,15,Kalutara,28.89,79.27,43.99,14.29
2023,15,Kandy,24.43,79.71,6.61,9.09
2023,15,Kegalle,28.31,78.71,14.58,14.29
2023,15,Kilinochchi,29.5,77.29,17.46,14.3
2023,15,Kurunegala,28.86,77.99,11.69,14.29
2023,15,Mannar,29.41,78.07,1.62,22.63
2023,15,Matale,27.13,76.33,5.8,10.24
2023,15,Matara,28.3,85.01,8.7,17.51
2023,15,Monaragala,24.67,79.46,27.69,12.26
2023,15,Mullaitivu,29.14,78.66,37.2,14.34
2023,15,Nuwara Eliya,19.87,79.5,1.5,15.01
2023,15,Polonnaruwa,28.81,78.21,11.94,10.29
2023,15,Puttalam,29.31,80.04,3.3,15.64
2023,15,Ratnapura,25.19,86.2,41.3,5.04
2023,15,Trincomalee,29.1,78.2,0.3,15.24
2023,15,Vavuniya,29.47,75.17,55.05,10.44
2023,16,Ampara,29.17,77.5,9.62,11.69
2023,16,Anuradhapura,29.09,77.86,2.32,12.14
2023,16,Badulla,23.26,84.26,50.03,6.43
2023,16,Batticaloa,29.34,78.76,4.5,17.09
2023,16,Colombo,29.37,79.37,41.39,17.16
2023,16,Galle,28.41,80.23,27.19,30.7
2023,16,Gampaha,29.23,79.81,41.66,17.16
2023,16,Hambantota,28.51,85.31,2.01,18
2023,16,Jaffna,29.37,79.37,41.39,17.16
2023,16,Kalmunai,29.17,78.81,9,15.29
2023,16,Kalutara,29.31,79.64,51.78,17.16
2023,16,Kandy,24.63,83.59,45.27,5.61
2023,16,Kegalle,28.5,80.24,65.49,17.16
2023,16,Kilinochchi,29.87,76.44,3.53,16.06
2023,16,Kurunegala,29.04,79.64,73.34,17.16
2023,16,Mannar,29.6,79.06,5.37,26.31
2023,16,Matale,26.97,80.83,44.65,9.41
2023,16,Matara,28.53,85.64,23.41,17.46
2023,16,Monaragala,24.81,82.61,38.85,8.61
2023,16,Mullaitivu,29.31,78.74,10,13.93
2023,16,Nuwara Eliya,20.09,85.69,44.98,5.39
2023,16,Polonnaruwa,29.04,78.84,11.74,9.57
2023,16,Puttalam,29.4,79.56,10.9,17.66
2023,16,Ratnapura,25.63,88.2,21.1,7.07
2023,16,Trincomalee,29.24,78.76,18.2,14.79
2023,16,Vavuniya,29.43,76.54,13.14,11.57
2023,17,Ampara,27.6,85.17,84.51,11.74
2023,17,Anuradhapura,27.64,84.77,107.28,11.69
2023,17,Badulla,22.3,90.19,44.69,8.07
2023,17,Batticaloa,28.07,84.26,110.2,17.34
2023,17,Colombo,27.4,86.04,294.39,18.9
2023,17,Galle,27.04,83.8,71.56,26.07
2023,17,Gampaha,27.27,86.43,229.9,18.54
2023,17,Hambantota,27.04,90.64,56.42,16.89
2023,17,Jaffna,27.4,86.04,294.39,18.9
2023,17,Kalmunai,27.8,84.8,98.52,15.33
2023,17,Kalutara,27.33,86.07,258.66,19
2023,17,Kandy,23.64,88.53,33.16,7.2
2023,17,Kegalle,26.76,86.67,253.53,18.54
2023,17,Kilinochchi,28.5,82.93,65.25,15
2023,17,Kurunegala,27.16,86.4,293.84,18.54
2023,17,Mannar,28.36,81.89,96.55,21.84
2023,17,Matale,25.54,87.49,50.97,6.49
2023,17,Matara,26.89,90.61,98.7,19.44
2023,17,Monaragala,23.67,89.44,57.56,8.6
2023,17,Mullaitivu,28.27,82.96,38.7,14.16
2023,17,Nuwara Eliya,19.47,91.09,42.01,6
2023,17,Polonnaruwa,27.71,84.96,79.52,11.47
2023,17,Puttalam,27.84,84.73,78.4,13.69
2023,17,Ratnapura,24.71,90.09,132.59,6.13
2023,17,Trincomalee,28.06,84.66,88.8,15.11
2023,17,Vavuniya,28.07,83.76,60.03,10.91
2023,18,Ampara,27.61,84.31,53.07,8.86
2023,18,Anuradhapura,26.73,87.99,85.04,12.91
2023,18,Badulla,22.64,87.99,120.98,7.16
2023,18,Batticaloa,28,83.37,47.7,14.51
2023,18,Colombo,27.71,86.59,469.01,18.13
2023,18,Galle,27.99,82.4,116.03,30.73
2023,18,Gampaha,27.53,87.4,378.5,15.24
2023,18,Hambantota,27.69,87.76,82.71,27.1
2023,18,Jaffna,27.71,86.59,469.01,18.13
2023,18,Kalmunai,27.79,83.51,46.1,12.24
2023,18,Kalutara,27.66,86.57,403.65,15.93
2023,18,Kandy,23.5,88.13,86.07,9.01
2023,18,Kegalle,26.79,87.7,382.07,15.1
2023,18,Kilinochchi,27.66,85.37,202.12,15.99
2023,18,Kurunegala,27.16,87.69,414.78,15.1
2023,18,Mannar,28.4,81.4,131.45,23.86
2023,18,Matale,25.24,86.64,94.94,11.63
2023,18,Matara,27.81,87.96,175.03,26.64
2023,18,Monaragala,23.94,87.89,78.88,9.86
2023,18,Mullaitivu,27.1,86.29,154.3,16.1
2023,18,Nuwara Eliya,19.46,90.11,39.9,11.37
2023,18,Polonnaruwa,27.19,85.34,67.51,12.44
2023,18,Puttalam,28.1,84.87,195.89,17.33
2023,18,Ratnapura,24.96,89,46.73,9.1
2023,18,Trincomalee,27.39,85.39,61.4,16.36
2023,18,Vavuniya,26.87,88.39,176.81,11.93
2023,19,Ampara,29.19,80.1,10.72,13.26
2023,19,Anuradhapura,28.43,83.7,4.53,23.87
2023,19,Badulla,24.36,81.54,30.85,10.13
2023,19,Batticaloa,29.29,80.13,15.1,13.97
2023,19,Colombo,28.8,84.36,123.19,22.87
2023,19,Galle,27.44,80.73,18.55,46.06
2023,19,Gampaha,28.66,84.83,97.99,22.73
2023,19,Hambantota,28.29,88.29,22.5,31.84
2023,19,Jaffna,28.8,84.36,123.19,22.87
2023,19,Kalmunai,29.14,81.29,11.57,13.8
2023,19,Kalutara,28.69,84.46,124.36,22.73
2023,19,Kandy,24.63,85.77,6.28,15.01
2023,19,Kegalle,27.97,84.84,89.91,22.73
2023,19,Kilinochchi,29.74,81.74,3.35,28.03
2023,19,Kurunegala,28.43,84.34,78.09,22.73
2023,19,Mannar,29.74,82.03,3.24,40.31
2023,19,Matale,26.36,84.76,13.79,20.79
2023,19,Matara,28.41,88.09,17.24,28.53
2023,19,Monaragala,25.4,82.27,22.88,16.09
2023,19,Mullaitivu,29.49,80.43,11.2,26.57
2023,19,Nuwara Eliya,20.54,88.17,9.8,14.4
2023,19,Polonnaruwa,28.94,78.33,9.38,23.71
2023,19,Puttalam,29.34,83.37,10.6,28.46
2023,19,Ratnapura,25.24,91.53,168.47,12.24
2023,19,Trincomalee,29.33,78.24,2.6,28.17
2023,19,Vavuniya,29.04,82.79,12.9,23.49
2023,20,Ampara,29.79,77.69,5.01,14.29
